OrderID,Product,Category,Sales,Quantity,City,OutletSize,Rating,FatContent,Month
3966,Butter,Dairy,541,4,Bhopal,Medium,4.1,Low Fat,Apr
3967,Paneer,Dairy,999,8,Bhopal,Medium,4.5,Low Fat,Apr
3968,Onion,Vegetables,766,5,Bhopal,Large,4.6,Regular,Aug
3969,Potato,Vegetables,874,8,Pune,Large,4.5,Regular,Sep
3970,Juice,Beverages,509,9,Mumbai,Medium,3.8,Low Fat,Oct
3971,Apple,Fruits,566,10,Lucknow,Medium,4.6,Regular,Apr
3972,Apple,Fruits,141,1,Pune,Small,4.2,Low Fat,Jan
3973,Rice,Grocery,486,6,Pune,Large,4.5,Regular,Oct
3974,Coffee,Grocery,298,3,Indore,Small,4.0,Low Fat,Apr
3975,Salt,Grocery,747,9,Indore,Small,3.8,Regular,Sep
3976,Milk,Dairy,905,10,Mumbai,Large,4.8,Regular,Dec
3977,Potato,Vegetables,834,10,Mumbai,Large,3.6,Regular,Jun
3978,Milk,Dairy,658,6,Indore,Small,4.4,Low Fat,Dec
3979,Rice,Grocery,382,9,Bangalore,Small,3.5,Regular,May
3980,Mango,Fruits,90,4,Bhopal,Small,4.1,Regular,May
3981,Biscuits,Bakery,447,1,Bangalore,Small,4.1,Low Fat,Aug
3982,Paneer,Dairy,169,5,Delhi,Large,3.7,Regular,Dec
3983,Onion,Vegetables,745,8,Chennai,Medium,3.6,Low Fat,Mar
3984,Tea,Grocery,627,2,Pune,Large,4.8,Regular,Apr
3985,Salt,Grocery,613,7,Bhopal,Medium,4.7,Low Fat,Nov
3986,Apple,Fruits,520,4,Indore,Small,4.7,Low Fat,Oct
3987,Salt,Grocery,455,7,Hyderabad,Medium,4.4,Low Fat,Dec
3988,Banana,Fruits,351,6,Bhopal,Medium,4.3,Regular,Nov
3989,Curd,Dairy,599,3,Hyderabad,Medium,4.2,Low Fat,Jan
3990,Milk,Dairy,856,3,Bangalore,Large,3.6,Low Fat,Apr
3991,Banana,Fruits,200,5,Bhopal,Small,4.6,Low Fat,Nov
3992,Orange,Fruits,576,10,Jaipur,Large,4.6,Low Fat,Mar
3993,Tomato,Vegetables,462,5,Pune,Medium,3.9,Regular,Aug
3994,Tea,Grocery,216,4,Bhopal,Medium,4.9,Regular,Oct
3995,Coffee,Grocery,301,6,Mumbai,Small,5.0,Low Fat,May
3996,Coffee,Grocery,591,10,Chennai,Large,3.5,Regular,May
3997,Eggs,Protein,711,1,Lucknow,Small,5.0,Low Fat,May
3998,Milk,Dairy,354,2,Lucknow,Large,4.8,Regular,Oct
3999,Apple,Fruits,387,1,Chennai,Small,4.3,Regular,Sep
4000,Carrot,Vegetables,844,9,Delhi,Small,3.5,Low Fat,Sep
4001,Shampoo,Personal Care,182,3,Delhi,Small,5.0,Low Fat,Aug
4002,Milk,Dairy,766,8,Bhopal,Medium,4.8,Low Fat,Jun
4003,Onion,Vegetables,361,6,Mumbai,Large,4.8,Regular,May
4004,Soap,Personal Care,716,10,Lucknow,Large,4.3,Regular,Nov
4005,Potato,Vegetables,820,7,Delhi,Medium,3.8,Regular,Nov
4006,Curd,Dairy,414,5,Indore,Small,4.2,Low Fat,Sep
4007,Butter,Dairy,526,2,Delhi,Small,4.8,Regular,Jul
4008,Milk,Dairy,700,5,Chennai,Medium,4.9,Regular,May
4009,Tea,Grocery,782,6,Jaipur,Large,4.9,Low Fat,Mar
4010,Sugar,Grocery,137,5,Bangalore,Large,4.1,Regular,Aug
4011,Salt,Grocery,572,10,Hyderabad,Medium,4.0,Low Fat,Jun
4012,Soap,Personal Care,838,9,Lucknow,Large,3.7,Low Fat,May
4013,Salt,Grocery,211,2,Pune,Medium,3.8,Regular,Jun
4014,Tea,Grocery,591,6,Jaipur,Small,4.6,Regular,Dec
4015,Onion,Vegetables,182,10,Hyderabad,Large,3.5,Low Fat,Jan
4016,Milk,Dairy,969,2,Bangalore,Small,4.7,Low Fat,Oct
4017,Coffee,Grocery,399,7,Hyderabad,Medium,4.0,Low Fat,Aug
4018,Rice,Grocery,281,7,Pune,Large,4.3,Low Fat,Feb
4019,Soap,Personal Care,781,6,Pune,Large,3.9,Regular,Aug
4020,Paneer,Dairy,64,5,Jaipur,Medium,4.6,Regular,Aug
4021,Shampoo,Personal Care,320,1,Bhopal,Large,3.7,Regular,Oct
4022,Milk,Dairy,398,1,Hyderabad,Large,4.6,Low Fat,Dec
4023,Bread,Bakery,553,4,Pune,Medium,3.9,Regular,Dec
4024,Soap,Personal Care,83,1,Bhopal,Small,3.6,Regular,May
4025,Carrot,Vegetables,635,1,Lucknow,Medium,4.8,Low Fat,Dec
4026,Milk,Dairy,896,9,Jaipur,Small,3.8,Low Fat,Dec
4027,Potato,Vegetables,779,8,Bangalore,Medium,4.2,Low Fat,Sep
4028,Bread,Bakery,225,1,Chennai,Large,4.7,Regular,Jul
4029,Mango,Fruits,398,7,Chennai,Small,4.0,Low Fat,Jan
4030,Tomato,Vegetables,927,4,Bangalore,Large,3.8,Regular,Nov
4031,Milk,Dairy,345,6,Mumbai,Large,3.8,Low Fat,Feb
4032,Eggs,Protein,663,2,Hyderabad,Medium,3.9,Low Fat,Mar
4033,Eggs,Protein,292,1,Mumbai,Small,4.3,Regular,Jun
4034,Bread,Bakery,222,10,Chennai,Large,4.2,Regular,Jul
4035,Eggs,Protein,377,2,Pune,Medium,3.8,Regular,Jun
4036,Tea,Grocery,325,8,Lucknow,Large,4.8,Regular,Apr
4037,Oil,Grocery,520,1,Chennai,Small,3.8,Low Fat,Nov
4038,Tea,Grocery,301,5,Jaipur,Small,4.5,Low Fat,Mar
4039,Eggs,Protein,284,2,Lucknow,Small,3.7,Low Fat,Dec
4040,Soap,Personal Care,807,10,Hyderabad,Medium,3.5,Low Fat,Jun
4041,Onion,Vegetables,864,5,Delhi,Medium,4.1,Regular,Oct
4042,Onion,Vegetables,780,7,Lucknow,Small,4.2,Regular,Oct
4043,Banana,Fruits,569,3,Jaipur,Small,3.9,Regular,Sep
4044,Milk,Dairy,172,8,Delhi,Small,4.7,Regular,Jan
4045,Bread,Bakery,906,3,Mumbai,Medium,4.3,Regular,Nov
4046,Carrot,Vegetables,537,4,Bhopal,Small,4.2,Low Fat,Feb
4047,Oil,Grocery,880,8,Bhopal,Small,4.9,Regular,Oct
4048,Paneer,Dairy,855,2,Indore,Small,3.8,Low Fat,Dec
4049,Banana,Fruits,497,5,Bhopal,Small,3.5,Low Fat,Oct
4050,Cheese,Dairy,595,5,Jaipur,Large,4.7,Low Fat,Oct
4051,Soap,Personal Care,450,7,Bangalore,Small,3.8,Regular,Feb
4052,Juice,Beverages,297,10,Jaipur,Medium,4.0,Regular,Mar
4053,Rice,Grocery,739,7,Hyderabad,Large,4.3,Low Fat,Feb
4054,Cheese,Dairy,651,8,Hyderabad,Medium,4.5,Low Fat,May
4055,Sugar,Grocery,825,7,Bhopal,Small,3.7,Regular,Oct
4056,Salt,Grocery,357,9,Indore,Medium,4.3,Regular,May
4057,Shampoo,Personal Care,763,9,Lucknow,Medium,4.4,Low Fat,Oct
4058,Tomato,Vegetables,661,3,Lucknow,Small,4.8,Low Fat,Nov
4059,Banana,Fruits,951,4,Mumbai,Small,4.5,Low Fat,May
4060,Banana,Fruits,187,1,Bhopal,Large,4.2,Regular,Jun
4061,Rice,Grocery,581,5,Indore,Medium,3.9,Low Fat,Aug
4062,Apple,Fruits,272,7,Bhopal,Medium,3.9,Regular,May
4063,Cheese,Dairy,762,5,Chennai,Medium,4.0,Low Fat,Jan
4064,Tea,Grocery,120,6,Lucknow,Large,4.5,Regular,Oct
4065,Sugar,Grocery,125,9,Pune,Medium,3.8,Regular,Jan
4066,Juice,Beverages,763,9,Mumbai,Large,5.0,Regular,Nov
4067,Banana,Fruits,348,10,Bangalore,Large,4.6,Low Fat,Aug
4068,Bread,Bakery,257,4,Chennai,Medium,4.2,Regular,Jun
4069,Orange,Fruits,671,3,Chennai,Large,4.8,Low Fat,Nov
4070,Tomato,Vegetables,488,9,Pune,Large,5.0,Regular,Dec
4071,Shampoo,Personal Care,309,2,Bangalore,Large,4.8,Regular,Nov
4072,Butter,Dairy,768,5,Indore,Medium,4.0,Regular,Jul
4073,Sugar,Grocery,944,7,Pune,Large,4.9,Regular,Dec
4074,Cheese,Dairy,452,7,Hyderabad,Large,4.7,Regular,May
4075,Tomato,Vegetables,473,5,Bhopal,Small,3.5,Low Fat,Aug
4076,Cheese,Dairy,849,1,Hyderabad,Medium,3.6,Low Fat,Mar
4077,Salt,Grocery,523,9,Bangalore,Small,3.8,Regular,Jan
4078,Orange,Fruits,910,4,Indore,Medium,4.2,Regular,Nov
4079,Carrot,Vegetables,94,2,Bhopal,Small,4.7,Regular,Sep
4080,Cheese,Dairy,64,6,Delhi,Small,4.1,Low Fat,Sep
4081,Cheese,Dairy,167,9,Bhopal,Medium,3.6,Low Fat,Oct
4082,Curd,Dairy,304,3,Delhi,Large,3.7,Low Fat,Jan
4083,Cheese,Dairy,426,7,Jaipur,Medium,4.9,Regular,Dec
4084,Curd,Dairy,52,5,Pune,Small,4.0,Regular,Mar
4085,Soap,Personal Care,785,5,Delhi,Medium,4.6,Low Fat,Jun
4086,Bread,Bakery,711,8,Jaipur,Large,4.9,Regular,Aug
4087,Oil,Grocery,718,2,Delhi,Large,4.7,Low Fat,Nov
4088,Juice,Beverages,337,9,Bhopal,Large,4.3,Low Fat,Oct
4089,Bread,Bakery,226,5,Mumbai,Small,4.5,Regular,Mar
4090,Paneer,Dairy,370,9,Bhopal,Large,5.0,Low Fat,Aug
4091,Salt,Grocery,226,2,Hyderabad,Large,3.6,Regular,Jan
4092,Potato,Vegetables,369,9,Mumbai,Medium,4.1,Low Fat,Mar
4093,Rice,Grocery,155,7,Chennai,Large,4.0,Regular,Sep
4094,Tomato,Vegetables,279,8,Bangalore,Medium,4.1,Regular,Aug
4095,Mango,Fruits,850,3,Lucknow,Small,4.2,Low Fat,Feb
4096,Soap,Personal Care,198,6,Lucknow,Small,3.9,Regular,Jan
4097,Biscuits,Bakery,655,7,Bangalore,Medium,4.7,Regular,Apr
4098,Tomato,Vegetables,583,7,Indore,Large,4.3,Regular,Oct
4099,Apple,Fruits,487,4,Bangalore,Small,3.7,Low Fat,Mar
4100,Carrot,Vegetables,157,9,Chennai,Medium,4.0,Low Fat,Jun
4101,Biscuits,Bakery,347,8,Lucknow,Large,4.6,Regular,Aug
4102,Eggs,Protein,69,6,Bangalore,Small,3.6,Regular,Sep
4103,Banana,Fruits,346,7,Hyderabad,Large,4.2,Regular,Apr
4104,Rice,Grocery,999,1,Mumbai,Large,4.6,Regular,Sep
4105,Biscuits,Bakery,708,3,Lucknow,Small,4.5,Regular,Oct
4106,Milk,Dairy,883,8,Delhi,Medium,4.1,Low Fat,Nov
4107,Paneer,Dairy,62,1,Bangalore,Large,4.7,Regular,Feb
4108,Potato,Vegetables,986,8,Lucknow,Large,4.3,Low Fat,Sep
4109,Curd,Dairy,209,1,Bangalore,Large,4.6,Regular,Sep
4110,Tea,Grocery,339,1,Mumbai,Large,4.5,Low Fat,Sep
4111,Soap,Personal Care,885,9,Bangalore,Large,5.0,Low Fat,Jun
4112,Orange,Fruits,819,2,Indore,Medium,3.6,Low Fat,Sep
4113,Shampoo,Personal Care,150,3,Bhopal,Small,3.6,Regular,Apr
4114,Butter,Dairy,420,8,Jaipur,Large,3.7,Regular,Jul
4115,Shampoo,Personal Care,720,9,Hyderabad,Small,4.2,Regular,Apr
4116,Rice,Grocery,90,2,Mumbai,Medium,4.2,Low Fat,Apr
4117,Bread,Bakery,368,10,Hyderabad,Small,4.4,Low Fat,Dec
4118,Banana,Fruits,168,3,Chennai,Small,4.1,Regular,Feb
4119,Carrot,Vegetables,818,1,Hyderabad,Large,4.4,Low Fat,Mar
4120,Sugar,Grocery,604,2,Bhopal,Large,3.8,Regular,Aug
4121,Paneer,Dairy,125,7,Delhi,Medium,3.8,Regular,Dec
4122,Butter,Dairy,802,7,Mumbai,Large,3.7,Low Fat,May
4123,Bread,Bakery,466,9,Jaipur,Small,5.0,Low Fat,Dec
4124,Bread,Bakery,868,3,Jaipur,Large,3.9,Low Fat,Aug
4125,Eggs,Protein,701,6,Lucknow,Small,3.6,Regular,Sep
4126,Eggs,Protein,867,10,Bangalore,Large,3.5,Regular,Nov
4127,Carrot,Vegetables,424,5,Jaipur,Medium,3.5,Low Fat,Apr
4128,Apple,Fruits,86,8,Bhopal,Small,4.8,Low Fat,Oct
4129,Onion,Vegetables,455,5,Lucknow,Medium,3.6,Low Fat,Jun
4130,Tomato,Vegetables,889,5,Lucknow,Medium,3.9,Regular,Dec
4131,Biscuits,Bakery,612,2,Indore,Large,4.5,Low Fat,Apr
4132,Tea,Grocery,259,8,Pune,Medium,4.0,Low Fat,Nov
4133,Juice,Beverages,584,3,Indore,Small,3.8,Low Fat,Feb
4134,Tea,Grocery,187,6,Chennai,Large,4.5,Regular,Dec
4135,Oil,Grocery,538,5,Jaipur,Small,4.5,Regular,Dec
4136,Tea,Grocery,731,1,Bhopal,Medium,4.8,Regular,May
4137,Banana,Fruits,112,8,Bhopal,Medium,4.0,Low Fat,Aug
4138,Milk,Dairy,424,5,Chennai,Small,4.4,Low Fat,Jul
4139,Coffee,Grocery,424,6,Bangalore,Large,4.7,Regular,Feb
4140,Onion,Vegetables,442,9,Jaipur,Small,4.3,Low Fat,Jan
4141,Sugar,Grocery,735,7,Mumbai,Small,3.7,Low Fat,Apr
4142,Coffee,Grocery,693,3,Jaipur,Large,4.5,Regular,Jun
4143,Butter,Dairy,876,7,Lucknow,Large,4.2,Regular,Jun
4144,Cheese,Dairy,270,10,Bangalore,Medium,4.2,Regular,Jun
4145,Eggs,Protein,315,9,Mumbai,Medium,4.9,Low Fat,Aug
4146,Banana,Fruits,933,9,Bhopal,Small,4.6,Low Fat,Apr
4147,Salt,Grocery,793,10,Mumbai,Medium,4.7,Low Fat,Feb
4148,Onion,Vegetables,309,4,Bangalore,Large,4.8,Regular,Nov
4149,Potato,Vegetables,308,5,Hyderabad,Small,4.9,Regular,Jan
4150,Banana,Fruits,140,3,Jaipur,Small,4.2,Low Fat,Sep
4151,Salt,Grocery,385,2,Bangalore,Small,4.8,Low Fat,Aug
4152,Rice,Grocery,571,1,Bangalore,Medium,4.0,Regular,Aug
4153,Potato,Vegetables,666,2,Indore,Small,3.6,Regular,Feb
4154,Biscuits,Bakery,104,9,Pune,Large,4.3,Regular,Jul
4155,Tea,Grocery,546,1,Indore,Large,4.6,Regular,Apr
4156,Rice,Grocery,957,2,Lucknow,Large,4.6,Regular,May
4157,Butter,Dairy,583,7,Indore,Medium,4.5,Regular,Jan
4158,Coffee,Grocery,458,3,Bhopal,Large,4.5,Low Fat,Feb
4159,Tomato,Vegetables,249,9,Chennai,Large,3.9,Low Fat,Mar
4160,Paneer,Dairy,736,3,Bangalore,Large,3.8,Regular,Mar
4161,Apple,Fruits,746,8,Jaipur,Small,3.7,Regular,Sep
4162,Banana,Fruits,980,5,Jaipur,Small,3.7,Low Fat,Feb
4163,Bread,Bakery,818,9,Bhopal,Large,4.6,Low Fat,May
4164,Oil,Grocery,319,9,Jaipur,Large,4.2,Regular,Oct
4165,Apple,Fruits,365,7,Mumbai,Medium,3.9,Low Fat,Apr
4166,Rice,Grocery,779,10,Hyderabad,Small,4.0,Regular,Mar
4167,Oil,Grocery,535,3,Chennai,Large,4.1,Low Fat,Jul
4168,Sugar,Grocery,234,4,Indore,Small,3.9,Regular,Feb
4169,Butter,Dairy,370,3,Pune,Medium,3.6,Regular,Jun
4170,Rice,Grocery,103,10,Chennai,Medium,4.5,Low Fat,Feb
4171,Sugar,Grocery,655,10,Lucknow,Small,3.8,Regular,Feb
4172,Rice,Grocery,522,10,Bangalore,Large,4.6,Regular,May
4173,Carrot,Vegetables,214,5,Mumbai,Large,4.0,Low Fat,Oct
4174,Biscuits,Bakery,359,7,Indore,Large,4.3,Low Fat,Aug
4175,Milk,Dairy,98,6,Indore,Medium,4.3,Low Fat,Dec
4176,Potato,Vegetables,911,2,Bangalore,Small,3.9,Regular,Dec
4177,Paneer,Dairy,399,8,Lucknow,Small,3.6,Low Fat,Feb
4178,Coffee,Grocery,366,9,Lucknow,Medium,3.6,Low Fat,Dec
4179,Curd,Dairy,153,10,Mumbai,Large,3.8,Regular,Dec
4180,Shampoo,Personal Care,921,9,Lucknow,Small,3.8,Regular,Sep
4181,Coffee,Grocery,132,2,Bangalore,Medium,3.7,Regular,Oct
4182,Shampoo,Personal Care,278,2,Lucknow,Small,3.7,Regular,Dec
4183,Oil,Grocery,646,4,Bangalore,Medium,4.9,Regular,Jul
4184,Juice,Beverages,314,9,Delhi,Small,3.7,Regular,Dec
4185,Mango,Fruits,326,9,Mumbai,Large,4.0,Regular,Jan
4186,Butter,Dairy,490,2,Mumbai,Small,4.1,Low Fat,Mar
4187,Cheese,Dairy,153,4,Bangalore,Medium,4.2,Regular,Nov
4188,Rice,Grocery,73,1,Bhopal,Small,3.7,Regular,Sep
4189,Eggs,Protein,692,1,Jaipur,Large,4.8,Low Fat,Feb
4190,Juice,Beverages,661,4,Delhi,Small,3.7,Low Fat,Nov
4191,Cheese,Dairy,760,7,Pune,Large,4.1,Regular,Oct
4192,Shampoo,Personal Care,971,4,Jaipur,Large,3.8,Low Fat,Jun
4193,Biscuits,Bakery,972,7,Pune,Large,3.9,Low Fat,Nov
4194,Onion,Vegetables,181,9,Lucknow,Large,4.7,Regular,Oct
4195,Shampoo,Personal Care,439,5,Bangalore,Medium,4.6,Low Fat,Jan
4196,Carrot,Vegetables,192,10,Hyderabad,Medium,3.6,Low Fat,Dec
4197,Tomato,Vegetables,629,5,Mumbai,Medium,4.6,Regular,Sep
4198,Carrot,Vegetables,849,1,Delhi,Medium,3.6,Regular,Mar
4199,Orange,Fruits,582,7,Bhopal,Medium,5.0,Low Fat,May
4200,Tea,Grocery,110,2,Jaipur,Small,3.7,Low Fat,Oct
4201,Rice,Grocery,79,4,Chennai,Small,3.8,Low Fat,Feb
4202,Orange,Fruits,256,4,Hyderabad,Small,3.9,Regular,Mar
4203,Butter,Dairy,72,10,Bhopal,Large,4.7,Regular,Oct
4204,Eggs,Protein,846,3,Mumbai,Large,4.9,Regular,Nov
4205,Shampoo,Personal Care,747,10,Hyderabad,Small,3.9,Low Fat,Oct
4206,Rice,Grocery,346,6,Chennai,Medium,4.4,Low Fat,Aug
4207,Milk,Dairy,534,7,Pune,Medium,5.0,Low Fat,Mar
4208,Carrot,Vegetables,931,9,Pune,Small,4.0,Regular,May
4209,Mango,Fruits,533,6,Bangalore,Medium,4.5,Low Fat,Aug
4210,Butter,Dairy,851,3,Bangalore,Medium,3.8,Low Fat,Dec
4211,Oil,Grocery,803,3,Bhopal,Medium,4.4,Low Fat,Jun
4212,Mango,Fruits,105,2,Bhopal,Medium,4.6,Low Fat,Nov
4213,Apple,Fruits,689,8,Bangalore,Medium,4.3,Regular,May
4214,Potato,Vegetables,456,3,Hyderabad,Small,3.6,Low Fat,Nov
4215,Butter,Dairy,276,4,Pune,Small,5.0,Low Fat,Dec
4216,Mango,Fruits,75,2,Lucknow,Small,4.7,Low Fat,Dec
4217,Juice,Beverages,786,6,Chennai,Medium,3.7,Low Fat,Aug
4218,Potato,Vegetables,749,2,Chennai,Large,4.1,Regular,Jul
4219,Paneer,Dairy,778,9,Bangalore,Small,3.5,Low Fat,May
4220,Biscuits,Bakery,992,2,Pune,Medium,4.9,Low Fat,Aug
4221,Salt,Grocery,798,3,Delhi,Small,3.5,Regular,Jun
4222,Oil,Grocery,359,10,Pune,Small,4.7,Low Fat,Jul
4223,Coffee,Grocery,424,6,Mumbai,Small,3.9,Low Fat,Nov
4224,Potato,Vegetables,407,6,Indore,Large,4.3,Regular,Mar
4225,Mango,Fruits,454,10,Mumbai,Large,4.8,Low Fat,Jun
4226,Oil,Grocery,983,6,Jaipur,Medium,3.6,Regular,Jan
4227,Butter,Dairy,380,9,Hyderabad,Large,3.7,Regular,Aug
4228,Carrot,Vegetables,697,2,Bangalore,Medium,4.7,Regular,Dec
4229,Cheese,Dairy,737,5,Bhopal,Medium,4.6,Low Fat,Oct
4230,Tomato,Vegetables,51,6,Lucknow,Small,4.3,Low Fat,Aug
4231,Cheese,Dairy,684,5,Pune,Medium,3.7,Low Fat,Feb
4232,Shampoo,Personal Care,398,9,Chennai,Small,4.1,Regular,May
4233,Sugar,Grocery,807,10,Lucknow,Small,3.5,Regular,Jun
4234,Potato,Vegetables,958,3,Delhi,Medium,4.2,Low Fat,Feb
4235,Tea,Grocery,875,1,Pune,Large,4.8,Regular,Dec
4236,Eggs,Protein,449,2,Hyderabad,Medium,4.7,Low Fat,Apr
4237,Mango,Fruits,968,6,Bhopal,Large,4.0,Regular,Aug
4238,Rice,Grocery,811,7,Chennai,Small,4.4,Regular,Aug
4239,Tea,Grocery,659,10,Delhi,Small,4.9,Low Fat,Sep
4240,Salt,Grocery,690,7,Jaipur,Large,4.4,Low Fat,Nov
4241,Bread,Bakery,295,6,Bhopal,Medium,3.7,Regular,May
4242,Salt,Grocery,761,8,Indore,Medium,4.3,Low Fat,Feb
4243,Mango,Fruits,207,6,Mumbai,Medium,3.8,Regular,Jan
4244,Onion,Vegetables,611,9,Jaipur,Small,5.0,Regular,Oct
4245,Rice,Grocery,538,2,Mumbai,Medium,4.1,Low Fat,Jul
4246,Curd,Dairy,586,10,Pune,Large,4.2,Regular,Feb
4247,Rice,Grocery,901,10,Indore,Large,4.0,Low Fat,Sep
4248,Sugar,Grocery,792,4,Hyderabad,Large,4.9,Regular,Jun
4249,Tomato,Vegetables,940,5,Mumbai,Medium,3.8,Regular,Jan
4250,Milk,Dairy,220,3,Jaipur,Medium,3.6,Low Fat,Nov
4251,Mango,Fruits,954,5,Pune,Medium,4.3,Regular,Aug
4252,Apple,Fruits,620,2,Delhi,Small,4.2,Regular,Apr
4253,Rice,Grocery,323,2,Chennai,Medium,4.8,Regular,Dec
4254,Eggs,Protein,572,7,Mumbai,Medium,4.6,Low Fat,Dec
4255,Mango,Fruits,735,7,Chennai,Medium,4.0,Regular,Dec
4256,Biscuits,Bakery,749,7,Lucknow,Large,4.3,Low Fat,Mar
4257,Soap,Personal Care,759,2,Mumbai,Small,3.6,Regular,Jan
4258,Mango,Fruits,703,9,Chennai,Small,3.6,Low Fat,Aug
4259,Biscuits,Bakery,167,4,Pune,Large,4.6,Regular,Apr
4260,Milk,Dairy,663,7,Jaipur,Small,4.1,Low Fat,Jul
4261,Apple,Fruits,946,6,Bhopal,Large,4.0,Regular,Jun
4262,Banana,Fruits,1000,7,Jaipur,Small,3.8,Regular,Apr
4263,Shampoo,Personal Care,835,1,Mumbai,Medium,3.6,Regular,Apr
4264,Biscuits,Bakery,994,7,Pune,Small,4.8,Regular,Feb
4265,Banana,Fruits,538,5,Pune,Large,3.6,Low Fat,Jul
4266,Apple,Fruits,991,4,Hyderabad,Medium,4.5,Regular,Jun
4267,Bread,Bakery,882,2,Pune,Small,4.6,Regular,Sep
4268,Shampoo,Personal Care,236,8,Hyderabad,Small,4.4,Regular,Oct
4269,Onion,Vegetables,913,9,Chennai,Large,3.5,Low Fat,May
4270,Tomato,Vegetables,626,10,Indore,Large,5.0,Regular,Jan
4271,Onion,Vegetables,942,7,Bangalore,Medium,4.8,Low Fat,Apr
4272,Butter,Dairy,329,5,Lucknow,Medium,3.6,Regular,Feb
4273,Tomato,Vegetables,593,3,Bhopal,Medium,4.5,Low Fat,Jun
4274,Coffee,Grocery,928,9,Bangalore,Medium,4.1,Regular,Mar
4275,Curd,Dairy,187,6,Chennai,Medium,4.0,Low Fat,Jul
4276,Curd,Dairy,506,2,Jaipur,Large,4.1,Regular,Aug
4277,Carrot,Vegetables,173,4,Pune,Medium,4.8,Regular,Jun
4278,Eggs,Protein,895,1,Mumbai,Large,4.7,Regular,Oct
4279,Potato,Vegetables,842,3,Indore,Small,3.9,Regular,Oct
4280,Potato,Vegetables,621,2,Bhopal,Small,3.6,Regular,Mar
4281,Rice,Grocery,347,3,Chennai,Small,4.9,Low Fat,Sep
4282,Coffee,Grocery,484,7,Pune,Medium,4.2,Low Fat,Oct
4283,Bread,Bakery,650,1,Mumbai,Large,3.9,Regular,Nov
4284,Oil,Grocery,421,7,Jaipur,Medium,3.8,Regular,May
4285,Mango,Fruits,819,10,Bhopal,Large,4.7,Regular,Aug
4286,Bread,Bakery,393,2,Bhopal,Small,3.7,Regular,Sep
4287,Coffee,Grocery,173,5,Pune,Small,4.6,Regular,Dec
4288,Eggs,Protein,717,5,Bangalore,Small,3.9,Low Fat,Nov
4289,Bread,Bakery,789,2,Indore,Large,4.8,Regular,Jun
4290,Tomato,Vegetables,801,9,Chennai,Small,4.9,Regular,Nov
4291,Banana,Fruits,769,9,Chennai,Large,4.9,Regular,Jan
4292,Banana,Fruits,852,5,Bangalore,Small,4.3,Low Fat,Mar
4293,Onion,Vegetables,759,7,Bangalore,Medium,3.6,Low Fat,Jan
4294,Soap,Personal Care,628,2,Lucknow,Small,4.2,Regular,Dec
4295,Paneer,Dairy,956,2,Bangalore,Medium,5.0,Low Fat,Feb
4296,Salt,Grocery,296,3,Bhopal,Medium,4.2,Low Fat,Jul
4297,Oil,Grocery,678,10,Jaipur,Small,4.4,Low Fat,Apr
4298,Cheese,Dairy,923,4,Bhopal,Medium,3.7,Low Fat,Aug
4299,Oil,Grocery,917,4,Indore,Medium,4.4,Regular,Oct
4300,Apple,Fruits,779,2,Delhi,Medium,3.7,Regular,Nov
4301,Milk,Dairy,136,2,Hyderabad,Large,4.1,Regular,Feb
4302,Orange,Fruits,685,7,Mumbai,Medium,4.1,Low Fat,Sep
4303,Paneer,Dairy,266,2,Indore,Medium,4.4,Regular,Oct
4304,Eggs,Protein,228,5,Mumbai,Small,4.0,Regular,Jan
4305,Shampoo,Personal Care,205,9,Pune,Small,4.4,Low Fat,Oct
4306,Apple,Fruits,651,1,Lucknow,Large,3.7,Low Fat,Nov
4307,Tomato,Vegetables,589,1,Chennai,Medium,3.6,Regular,May
4308,Oil,Grocery,413,10,Mumbai,Small,4.7,Regular,Jan
4309,Milk,Dairy,575,1,Bhopal,Small,4.4,Low Fat,Jan
4310,Juice,Beverages,158,1,Lucknow,Medium,3.8,Low Fat,Sep
4311,Apple,Fruits,90,7,Delhi,Medium,3.8,Regular,Sep
4312,Milk,Dairy,275,7,Chennai,Small,4.9,Low Fat,Sep
4313,Soap,Personal Care,974,7,Pune,Medium,3.7,Regular,Jun
4314,Bread,Bakery,477,9,Bangalore,Medium,4.5,Low Fat,May
4315,Juice,Beverages,145,1,Chennai,Medium,4.0,Regular,Mar
4316,Tomato,Vegetables,853,5,Jaipur,Large,3.8,Regular,Jul
4317,Salt,Grocery,397,6,Bangalore,Medium,4.8,Regular,Aug
4318,Biscuits,Bakery,446,9,Chennai,Large,3.6,Regular,Mar
4319,Biscuits,Bakery,487,3,Jaipur,Small,4.1,Low Fat,Feb
4320,Banana,Fruits,190,4,Chennai,Small,4.4,Low Fat,Jun
4321,Orange,Fruits,274,8,Hyderabad,Large,4.5,Low Fat,Mar
4322,Onion,Vegetables,512,8,Lucknow,Medium,4.9,Low Fat,Mar
4323,Carrot,Vegetables,246,9,Bhopal,Medium,4.3,Regular,May
4324,Juice,Beverages,678,8,Indore,Small,3.7,Regular,Jul
4325,Paneer,Dairy,157,1,Pune,Large,4.0,Low Fat,Jun
4326,Eggs,Protein,661,2,Bangalore,Medium,4.8,Regular,Oct
4327,Butter,Dairy,778,3,Chennai,Small,3.8,Regular,Jan
4328,Eggs,Protein,991,1,Delhi,Medium,4.3,Low Fat,May
4329,Carrot,Vegetables,471,1,Jaipur,Medium,4.5,Regular,Mar
